user_id,date,distance_km,duration_sec,avg_hr
1481127,2015-11-11,10.35,3116,140.108
1481127,2015-11-09,10.32,3339,121.042
1481127,2015-09-10,14.3,4221,129.62
715469,2016-01-01,21.18,7091,162.538
715469,2015-12-17,20.08,6922,153.894
715469,2015-11-04,12.02,4049,163.068
715469,2015-10-25,23.21,8630,162.426
715469,2015-10-21,20.35,7659,158.524
715469,2015-10-11,10.01,3347,160.396
715469,2015-10-02,10.0,3746,141.544
715469,2015-10-01,8.0,3033,142.99
715469,2015-09-12,30.55,11154,162.306
68129,2014-12-06,10.83,3423,146.656
1058434,2015-11-20,10.42,3550,151.094
1058434,2015-11-15,8.28,2597,150.7
1058434,2015-10-10,14.16,4590,161.182
1058434,2015-04-05,12.33,3619,168.666
2083091,2014-07-27,13.69,4365,146.704
5086939,2014-02-01,9.61,3004,137.326
5086939,2013-09-27,12.63,2445,118.842
5086939,2013-09-21,14.04,4328,145.662
5086939,2013-09-06,12.35,2321,114.562
5086939,2013-09-03,12.55,2534,108.154
5086939,2013-06-08,8.18,2454,142.108
5086939,2013-01-13,9.36,2860,137.87
5086939,2012-10-24,13.26,2618,116.068
5086939,2012-10-16,10.24,1899,105.49
5086939,2012-10-06,11.91,1999,109.69
5086939,2012-09-19,9.9,3030,138.382
5086939,2012-06-30,10.16,2932,148.37
9484057,2015-11-29,14.33,5395,152.856
9484057,2015-10-02,7.16,2469,155.696
9484057,2015-09-27,14.98,5140,153.68
9484057,2015-08-13,5.01,1968,140.774
3085942,2015-03-14,10.58,2897,155.38
3085942,2015-03-08,8.46,2561,145.75
3085942,2014-06-23,10.26,2836,147.454
3085942,2014-05-15,9.29,2575,146.0
3085942,2014-05-14,8.04,2370,134.564
3085942,2014-05-11,13.38,3696,151.14
3085942,2014-05-09,9.18,2530,148.77
3085942,2014-04-25,12.79,3614,146.99
3085942,2014-04-17,10.33,2967,151.732
3085942,2014-04-14,11.31,3408,150.838
3085942,2014-04-06,13.22,3673,155.366
3085942,2014-03-28,13.47,3796,150.642
3085942,2014-03-14,12.45,3567,151.38
3085942,2014-03-09,16.05,4888,150.592
3085942,2014-01-14,12.06,3363,139.374
3085942,2014-01-09,16.27,4944,135.72
3085942,2014-01-06,15.43,4305,154.79
3085942,2013-12-29,17.9,4949,152.138
3085942,2013-12-26,12.09,3382,151.52
3085942,2013-12-19,13.17,3726,153.354
3085942,2013-12-08,13.4,3833,149.458
3085942,2013-12-05,13.34,3810,148.138
3085942,2013-12-03,12.26,3404,150.034
3085942,2013-12-02,10.1,2918,146.756
3085942,2013-11-20,11.61,3197,148.648
478585,2015-12-28,11.36,3536,150.626
478585,2015-12-22,13.04,4403,148.098
478585,2015-12-20,11.32,3622,148.47
478585,2015-12-12,12.93,4104,148.432
478585,2015-12-10,17.77,5860,145.448
478585,2015-12-09,16.39,4949,153.13
478585,2015-12-05,14.65,4582,147.326
478585,2015-11-28,19.47,6399,141.442
478585,2015-11-21,12.97,4234,142.59
478585,2015-11-19,11.35,3894,132.502
478585,2015-11-18,11.37,3593,141.002
478585,2015-11-15,11.84,3601,144.278
478585,2015-11-14,11.64,3979,150.242
478585,2015-11-10,16.17,5278,139.058
478585,2015-11-10,11.4,3723,140.606
478585,2015-11-07,12.91,4440,147.126
478585,2015-11-04,16.15,5145,144.992
478585,2015-10-31,17.83,5847,137.85
478585,2015-10-28,12.93,4348,139.49
478585,2015-10-28,11.38,3987,136.996
478585,2015-10-23,12.87,3925,158.988
478585,2015-10-16,12.12,3806,144.798
478585,2015-10-16,13.02,4390,148.128
478585,2015-10-07,12.99,4622,140.35
478585,2015-10-05,11.32,3460,149.818
478585,2015-10-02,12.17,4041,144.58
478585,2015-10-01,14.6,5038,145.778
478585,2015-09-30,14.6,4906,147.644
478585,2015-09-26,13.01,4251,143.98
478585,2015-09-22,14.6,4917,143.606
478585,2015-09-02,11.32,3684,152.032
478585,2015-08-29,29.56,10519,143.978
478585,2015-08-27,11.33,3952,155.646
478585,2015-08-25,12.94,4537,149.288
478585,2015-08-22,17.8,6223,146.75
478585,2015-08-21,11.33,4068,147.538
478585,2015-08-20,12.92,4362,155.82
478585,2015-08-19,14.56,4965,153.948
478585,2015-08-18,11.32,3967,149.402
478585,2015-08-16,11.46,3883,146.198
478585,2015-08-02,29.75,10461,141.166
478585,2015-07-30,12.96,4240,149.296
478585,2015-07-28,11.35,3874,149.116
478585,2015-07-25,11.52,4072,148.25
478585,2015-04-29,13.04,4004,152.078
478585,2014-10-05,34.48,10942,148.242
2076057,2015-11-03,10.59,3413,162.852
2076057,2015-10-22,10.21,3765,142.534
2076057,2015-10-20,14.24,5293,140.018
2076057,2015-10-15,15.47,5843,137.36
2076057,2015-10-12,17.11,6075,145.376
2076057,2015-10-10,21.71,8007,140.754
2076057,2015-10-03,14.04,5175,142.338
2076057,2015-09-23,17.24,6407,144.262
2076057,2015-09-19,16.66,6411,133.79
2076057,2015-09-08,11.13,3994,141.824
2076057,2015-09-06,10.7,3885,140.654
2076057,2015-09-01,17.11,6185,143.526
2076057,2015-08-18,11.06,3989,139.978
2076057,2015-07-31,10.14,3694,142.68
2076057,2015-07-25,11.13,4394,137.39
2076057,2015-07-21,11.0,4316,133.186
2076057,2015-07-11,15.42,6463,131.568
2076057,2015-07-07,13.67,5574,134.156
2076057,2015-06-30,10.31,4044,137.252
2076057,2015-06-20,15.54,6129,139.352
2076057,2015-06-14,11.04,4179,139.28
2076057,2015-06-02,10.43,3871,147.942
2076057,2015-05-14,10.95,3885,145.722
2076057,2015-04-21,10.38,4055,138.302
2076057,2015-04-04,14.17,5149,142.922
2076057,2015-02-21,9.99,4048,130.226
2076057,2015-02-07,12.03,4390,146.624
2076057,2014-12-28,14.5,5214,152.964
2076057,2014-12-24,10.15,3866,152.034
2076057,2014-12-06,9.97,3481,152.336
2076057,2014-11-27,10.99,3867,147.15
2076057,2014-11-21,10.14,3469,147.014
2076057,2014-10-22,11.93,4101,139.492
2076057,2014-12-09,10.29,3757,136.844
2076057,2014-10-14,10.95,3692,144.812
2076057,2014-10-11,17.01,6164,137.89
2076057,2014-10-09,11.81,4192,140.31
2076057,2014-10-04,10.97,3949,143.624
2076057,2014-09-24,10.08,3699,140.452
2076057,2014-09-23,11.2,3917,142.732
2076057,2014-09-20,14.27,5317,135.114
2076057,2014-09-12,10.95,3572,150.634
2076057,2014-08-30,15.05,5166,142.714
2076057,2014-08-26,11.18,3942,142.234
2076057,2014-08-23,13.0,4705,138.026
2076057,2014-08-16,13.02,4381,144.068
2076057,2014-08-14,12.42,4264,142.164
2076057,2014-08-01,11.04,3901,137.406
2076057,2014-07-30,11.67,4116,137.44
2076057,2014-07-23,10.82,3902,134.388
2076057,2014-07-16,11.69,4039,136.548
2076057,2014-07-05,17.53,6401,136.83
2076057,2014-06-28,12.99,4326,144.652
2076057,2014-06-15,12.21,3988,145.81
2076057,2014-06-01,16.1,6021,134.43
2076057,2014-05-24,16.06,5414,143.928
2076057,2014-05-17,12.0,4443,131.88
2076057,2014-05-16,13.22,5036,133.6
2076057,2014-05-10,13.05,4512,144.12
2076057,2014-05-03,12.94,4231,144.602
2076057,2014-04-19,21.16,8039,143.256
2076057,2014-04-16,11.93,4568,132.598
2076057,2014-04-06,20.06,7509,138.296
2076057,2014-03-25,11.99,3928,150.656
2076057,2014-03-18,14.0,5051,146.668
2076057,2014-03-13,10.49,4070,130.182
2076057,2014-03-11,12.0,3869,153.76
2076057,2014-03-08,16.29,6445,132.302
2076057,2014-02-26,10.26,3816,139.016
2076057,2014-02-21,17.12,6250,141.932
2076057,2014-02-15,16.23,6285,137.38
2076057,2014-02-11,10.2,3412,152.826
1907590,2015-10-28,8.84,2755,146.218
1907590,2015-10-11,14.97,4794,137.58
1907590,2015-10-01,8.86,2971,127.622
1907590,2015-09-22,9.91,3172,143.062
1907590,2015-08-20,8.41,2677,134.71
1907590,2015-06-16,10.64,3050,146.458
1907590,2015-05-31,20.11,5628,154.402
1907590,2015-05-27,8.54,2399,149.41
1907590,2015-05-22,8.63,2783,147.966
1907590,2015-05-01,8.67,2496,144.212
1907590,2015-04-16,10.31,3534,129.622
1907590,2015-04-14,10.9,3245,148.576
1907590,2015-04-13,7.41,2207,148.324
1907590,2015-03-29,20.26,7022,153.874
1907590,2015-03-25,10.23,3149,144.054
1907590,2015-03-22,11.01,3531,142.038
1907590,2015-02-25,10.72,3906,116.992
1907590,2015-02-20,11.22,3484,135.788
1907590,2015-01-26,14.13,4295,133.338
1907590,2014-12-15,12.31,3702,144.152
1907590,2014-12-05,10.99,3501,137.298
1907590,2014-10-19,13.58,3310,147.558
1907590,2014-04-19,10.64,3130,146.64
12080152,2015-05-18,7.42,2934,134.358
12080152,2015-05-07,15.68,6069,141.038
12080152,2015-04-10,7.63,3108,124.002
12080152,2015-04-09,7.57,3005,124.23
12080152,2015-04-06,8.18,2962,139.58
12080152,2015-03-25,8.23,2347,157.64
12080152,2015-01-13,9.79,3909,149.232
12080152,2014-10-23,12.54,4597,136.704
1601558,2015-12-20,20.59,6360,147.068
1601558,2015-12-19,4.95,1790,129.762
1601558,2015-12-12,5.17,1889,128.186
1601558,2015-12-07,10.0,3068,152.01
1601558,2015-12-06,19.63,6506,139.542
1601558,2015-12-05,5.26,2039,127.874
1601558,2015-12-05,6.53,1965,154.942
1601558,2015-11-29,13.93,4770,136.072
1601558,2015-11-28,5.06,1350,174.534
1601558,2015-11-28,6.98,1937,164.97
1601558,2015-11-26,14.7,4686,151.754
1601558,2015-11-15,13.21,4286,138.344
1601558,2015-10-18,22.9,7342,142.034
1601558,2015-10-08,7.96,2377,156.396
1601558,2015-10-07,7.8,2254,159.476
1601558,2015-09-22,3.23,796,166.728
1601558,2015-09-20,3.04,1057,138.504
1601558,2015-09-20,2.99,1004,140.84
1601558,2015-09-16,6.0,2342,89.888
1601558,2015-09-13,42.14,14399,105.468
1601558,2015-09-10,7.15,2436,172.834
1601558,2015-09-08,7.39,2530,176.692
1601558,2015-09-06,14.42,4962,159.748
1601558,2015-09-04,10.35,3507,167.894
1601558,2015-09-01,14.31,4787,175.988
1601558,2015-08-30,18.22,5593,186.25
1601558,2015-08-25,10.14,3230,147.832
1601558,2015-08-20,10.11,3034,155.038
1601558,2015-08-18,6.93,1964,163.844
1601558,2015-08-16,32.46,12219,129.924
1601558,2015-08-14,17.89,5407,157.706
1601558,2015-08-12,16.6,5041,153.054
1601558,2015-08-10,23.21,8381,142.978
1601558,2015-08-09,9.87,3698,140.028
1601558,2015-07-29,6.92,1945,162.216
1601558,2015-07-27,10.11,2865,165.802
1601558,2015-07-16,11.98,4001,132.95
1601558,2015-07-13,14.58,4607,154.618
1601558,2015-07-09,6.25,2023,141.248
1601558,2015-07-01,6.49,2041,152.744
1601558,2015-06-30,13.12,4267,141.988
1601558,2015-06-28,6.47,2215,135.588
1601558,2015-06-27,9.83,2706,172.53
1601558,2015-06-25,6.39,2055,142.644
1601558,2015-06-18,5.05,1687,138.052
1601558,2015-06-16,5.24,1877,133.668
1601558,2015-06-10,21.25,6170,167.23
1601558,2015-05-31,21.19,5890,170.022
1601558,2015-05-28,10.66,3542,141.952
1601558,2015-05-16,6.04,1873,157.278
1601558,2015-05-13,12.8,3582,169.964
1601558,2015-05-07,7.95,2255,165.0
1601558,2015-05-05,8.26,2908,137.594
1601558,2015-04-29,6.82,1947,160.654
1601558,2015-03-31,18.17,5281,161.846
13406764,2015-06-16,6.11,2260,165.34
13406764,2015-06-14,6.1,2227,169.052
13406764,2015-06-13,6.15,2263,168.806
13406764,2015-06-12,6.13,2285,166.742
13406764,2015-06-11,5.46,2029,154.39
13406764,2015-06-05,6.15,2316,164.388
13406764,2015-06-04,5.38,2033,161.398
13406764,2015-05-30,7.12,2713,163.216
13406764,2015-05-29,7.12,2619,166.272
13406764,2015-05-28,7.23,2708,161.84
13406764,2015-05-27,7.09,2632,164.744
13406764,2015-05-24,7.48,2802,166.178
13406764,2015-05-23,6.57,2409,162.082
13406764,2015-05-21,6.5,2467,168.632
13406764,2015-05-20,6.34,2404,163.362
13406764,2015-05-18,6.51,2498,169.21
13406764,2015-05-17,6.13,2317,168.396
13406764,2015-05-15,6.13,2319,163.054
13406764,2015-05-14,5.65,2168,162.404
13406764,2015-05-13,5.49,2066,167.214
13406764,2015-05-12,5.26,1979,171.488
13406764,2015-05-10,5.28,2034,167.182
13406764,2015-05-09,5.06,1936,167.914
13406764,2015-05-08,4.98,1898,175.038
13406764,2015-05-07,4.24,1594,169.792
13406764,2015-05-06,3.58,1339,163.542
13406764,2015-05-05,3.14,1220,161.194
13406764,2015-05-04,2.5,989,154.036
13406764,2015-04-29,3.42,1376,171.868
13406764,2015-04-28,2.54,962,161.878
13406764,2015-04-15,3.22,1275,163.474
13406764,2015-04-11,6.17,2282,161.834
13406764,2015-04-08,5.02,1898,162.05
13406764,2015-04-04,4.53,1755,168.002
13406764,2015-04-03,4.28,1616,160.06
13406764,2015-04-02,4.16,1562,160.998
13406764,2015-03-26,5.18,1925,163.802
13406764,2015-03-25,5.14,1892,166.886
13406764,2015-03-24,5.14,1874,164.764
13406764,2015-03-23,5.21,1893,164.838
13406764,2015-03-22,5.14,1875,164.19
13406764,2015-03-21,4.59,1684,164.434
13406764,2015-03-20,4.49,1668,168.52
13406764,2015-03-18,4.21,1539,168.156
13406764,2015-03-14,4.18,1577,164.59
13406764,2015-03-12,4.2,1564,165.44
13406764,2015-03-10,4.14,1522,161.72
13406764,2015-03-06,4.14,1506,166.142
13406764,2015-03-04,4.12,1516,163.606
13406764,2015-03-03,3.62,1331,161.908
13406764,2015-03-02,3.41,1208,163.766
13406764,2015-02-21,3.36,1262,161.192
13406764,2015-01-20,3.31,1212,163.976
13406764,2015-01-19,2.47,908,161.418
13406764,2015-01-03,5.19,1953,167.372
13406764,2015-01-02,5.1,1933,161.338
13406764,2014-12-31,4.62,1805,162.168
13406764,2014-12-29,3.16,1272,172.664
13406764,2014-12-28,2.5,986,181.264
13406764,2014-12-22,2.47,966,169.776
13406764,2014-12-19,2.69,1086,171.948
13406764,2014-12-18,2.25,914,167.516
13406764,2014-12-17,2.11,836,170.636
13406764,2014-12-16,1.58,632,158.134
13406764,2014-11-26,2.33,922,164.034
13406764,2014-11-23,3.02,1212,176.752
13406764,2014-11-22,2.11,807,164.464
13406764,2014-11-10,2.49,962,164.022
13406764,2014-11-09,2.05,784,157.608
13406764,2014-10-26,3.19,1226,164.424
13406764,2014-10-25,2.35,918,160.212
13406764,2014-10-24,1.6,640,156.188
13406764,2014-10-05,4.22,1624,163.7
13406764,2014-10-04,4.01,1566,169.358
13406764,2014-10-03,3.36,1246,170.988
13406764,2014-09-30,3.31,1279,165.052
13406764,2014-09-29,2.59,1022,158.478
13406764,2014-09-20,6.16,2402,165.96
13406764,2014-09-17,5.18,2026,163.762
13406764,2014-09-15,4.51,1744,168.468
13406764,2014-09-14,4.19,1635,168.578
13406764,2014-09-13,3.52,1356,166.126
13406764,2014-09-11,3.14,1229,165.798
13406764,2014-09-05,4.25,1651,167.17
13406764,2014-08-24,3.27,1265,161.442
13406764,2014-08-17,10.13,3695,151.688
13406764,2014-08-15,8.69,3114,150.322
13406764,2014-08-14,7.19,2702,143.804
13406764,2014-08-12,6.06,2307,158.072
13406764,2014-08-10,7.16,2705,164.75
13406764,2014-08-09,5.07,1982,154.67
13406764,2014-08-07,7.14,2712,156.354
13406764,2014-08-05,7.13,2702,157.438
13406764,2014-08-02,7.09,2675,167.08
13406764,2014-08-01,7.09,2652,163.89
13406764,2014-07-31,6.62,2523,162.394
13406764,2014-07-30,6.15,2281,159.162
13406764,2014-07-22,5.07,1946,161.814
13406764,2014-07-17,5.46,1914,163.948
13406764,2014-07-15,6.96,2525,161.41
13406764,2014-07-11,7.12,2661,164.014
13406764,2014-07-10,6.3,2319,168.55
13406764,2014-07-08,6.49,2360,165.44
13406764,2014-07-05,6.14,2251,166.22
13406764,2014-07-02,6.22,2282,164.772
13406764,2014-07-01,5.67,2112,161.924
13406764,2014-06-29,5.67,2065,167.626
13406764,2014-06-27,5.29,1955,165.688
13406764,2014-06-26,5.26,1997,172.342
13406764,2014-06-25,5.16,1952,176.706
13406764,2014-06-24,4.58,1722,167.758
13406764,2014-06-22,4.3,1657,169.7
13406764,2014-06-19,4.27,1611,168.976
13406764,2014-06-17,4.12,1565,160.828
13406764,2014-06-16,3.74,1385,159.204
13406764,2014-06-12,2.49,976,155.16
13406764,2014-06-11,1.66,666,152.912
13406764,2014-05-29,3.5,1336,168.436
13406764,2014-05-28,3.5,1359,170.622
13406764,2014-05-27,3.35,1297,160.322
13406764,2014-05-15,4.11,1564,169.64
13406764,2014-05-12,3.1,1205,175.728
13406764,2014-05-11,2.37,912,163.482
13406764,2014-04-28,7.3,2704,162.8
13406764,2014-04-25,7.11,2554,163.03
13406764,2014-04-23,6.71,2467,164.852
13406764,2014-04-22,6.23,2283,166.376
13406764,2014-04-19,6.13,2217,156.962
13406764,2014-04-14,7.44,2763,157.042
13406764,2014-04-12,7.2,2575,162.574
13406764,2014-04-10,6.62,2469,157.788
13406764,2014-04-09,6.55,2407,167.492
200833,2015-10-08,8.37,3056,139.174
200833,2015-08-18,6.07,2267,144.138
200833,2014-09-14,10.25,3248,176.702
200833,2014-08-23,8.07,3005,124.18
200833,2014-08-02,8.03,3060,127.222
200833,2014-07-28,8.13,2822,141.652
200833,2014-07-25,9.07,4005,115.022
200833,2014-07-08,8.33,3150,133.606
2612870,2014-12-16,7.01,2834,178.888
2612870,2014-11-20,10.59,4464,178.322
2612870,2014-10-31,6.88,2828,179.04
2612870,2014-10-28,6.62,2765,179.428
2612870,2014-10-08,5.56,2402,165.702
2612870,2014-10-03,6.62,2860,168.116
2612870,2014-09-28,8.38,3715,175.962
2612870,2014-09-01,8.66,3541,179.15
2612870,2014-08-28,6.86,2837,178.324
2612870,2014-08-12,9.21,3948,167.968
2612870,2014-08-07,7.33,3290,166.91
2612870,2014-08-05,8.15,3528,171.848
2612870,2014-08-01,8.57,3715,175.82
2612870,2014-07-30,7.08,3131,172.278
2612870,2014-07-25,7.7,3339,176.408
2612870,2014-07-19,6.41,2898,170.574
2612870,2014-07-02,7.01,3022,175.616
2612870,2014-06-23,7.14,3249,166.46
2612870,2014-06-19,6.69,2903,164.952
2612870,2014-06-16,8.12,3566,171.304
2612870,2014-05-31,5.3,2296,170.166
2612870,2014-05-21,7.79,3388,169.216
2612870,2014-05-18,7.15,3032,178.112
2612870,2014-05-12,6.92,2884,181.214
2612870,2014-04-29,5.93,2592,165.878
2612870,2014-04-24,5.84,2482,171.148
2612870,2014-04-22,6.58,2786,167.34
2612870,2014-04-18,5.83,2576,163.384
2612870,2014-01-14,6.32,2765,171.288
2612870,2014-01-02,5.9,2643,166.644
2612870,2013-12-31,8.99,4142,176.028
2612870,2013-12-24,10.46,4543,164.226
2612870,2013-12-17,9.23,4158,166.992
2612870,2013-12-12,6.77,2946,161.294
2612870,2013-12-04,8.48,3595,175.674
2612870,2013-12-02,10.36,4194,179.736
2612870,2013-11-27,11.21,4630,182.08
2612870,2013-11-18,8.14,3612,171.792
2612870,2013-11-13,9.91,4155,177.902
2612870,2013-11-11,7.77,3324,174.186
2612870,2013-11-07,6.14,2705,164.4
2612870,2013-10-29,6.55,3131,161.938
2612870,2013-10-16,7.67,3601,153.426
2612870,2013-10-09,10.35,4329,167.594
2612870,2013-10-03,6.41,3001,155.842
2612870,2013-09-30,6.37,2892,172.658
2612870,2013-09-25,8.66,3663,179.424
2612870,2013-08-27,10.01,4290,173.652
2612870,2013-06-02,8.27,3259,191.22
2612870,2013-05-28,8.0,3612,177.488
2612870,2013-04-14,10.22,3941,186.572
2612870,2013-03-20,10.07,4034,185.114
2612870,2013-03-12,8.05,3319,183.482
2612870,2013-01-10,6.59,2591,186.706
2612870,2013-01-07,6.54,2693,186.494
2612870,2012-12-25,5.81,2392,182.792
2612870,2012-12-06,6.07,2442,171.892
2612870,2012-11-15,7.11,3002,179.08
2612870,2012-11-13,5.98,2484,169.036
2612870,2012-11-10,5.22,2252,178.72
2612870,2012-11-09,5.14,2099,183.132
2612870,2012-11-07,4.03,1653,149.34
2479025,2015-12-27,12.29,2818,158.88
2479025,2015-12-19,6.84,1698,154.212
2479025,2015-12-18,8.5,2248,141.476
2479025,2015-11-07,7.76,1902,157.044
2479025,2015-10-23,15.18,3783,154.022
2479025,2015-10-09,14.18,3531,165.642
2479025,2015-10-02,14.88,4103,136.76
2479025,2015-09-09,10.75,2310,194.098
2479025,2015-08-23,6.31,1636,147.278
2479025,2015-08-01,12.29,3366,164.01
2479025,2015-07-21,8.26,2310,136.458
2479025,2015-07-11,8.16,2359,137.01
2479025,2015-07-03,12.66,3246,142.372
2479025,2015-06-27,8.67,2296,140.026
2479025,2015-06-14,8.6,2222,144.772
2479025,2015-06-04,8.14,1896,152.67
2479025,2015-05-30,10.16,2393,164.906
2479025,2015-05-03,10.18,2402,156.346
2479025,2015-04-25,8.24,2301,137.936
2479025,2015-04-22,14.96,4890,141.632
2479025,2015-04-08,6.83,1461,168.796
2479025,2015-03-27,8.06,1992,152.834
2479025,2015-03-22,5.03,1278,152.548
2479025,2015-03-14,8.09,1999,148.508
2479025,2015-03-07,20.47,5161,146.034
2479025,2015-03-01,17.31,4453,149.084
2479025,2015-02-28,8.12,2016,153.368
2479025,2015-02-23,16.2,4065,151.622
2479025,2015-02-14,8.08,2333,135.7
8974660,2014-02-22,7.91,2698,150.0
10841339,2015-12-27,9.99,2771,162.422
10841339,2015-12-26,10.58,3029,162.224
10841339,2015-11-16,10.08,2853,160.236
10841339,2015-10-27,9.96,2572,155.416
10841339,2015-10-25,10.09,2588,160.844
10841339,2015-10-11,10.17,2594,168.952
10841339,2015-09-16,9.99,2736,162.816
10841339,2015-08-09,6.55,1876,165.484
10841339,2015-07-26,10.26,2661,163.23
10841339,2015-06-14,10.16,2688,159.674
10841339,2015-05-21,6.7,1737,156.59
10841339,2015-05-17,10.09,2556,164.276
10841339,2015-04-05,10.1,2781,156.458
10841339,2015-04-05,10.96,2887,161.112
10841339,2015-03-21,10.1,2296,178.68
10841339,2015-03-10,10.07,2278,173.366
10841339,2015-03-02,17.03,5050,157.464
10841339,2014-12-27,10.15,2796,157.402
10841339,2014-12-13,10.09,2534,168.83
10841339,2014-11-14,10.2,2639,157.51
10841339,2014-11-13,10.16,2573,164.174
10841339,2014-10-04,10.33,2499,170.6
4443471,2015-11-21,11.39,3547,141.66
4443471,2015-11-13,17.85,5620,149.864
4443471,2015-10-13,15.04,4368,142.026
4443471,2015-10-09,12.5,3753,143.48
4443471,2015-10-08,16.59,5195,138.61
4443471,2015-09-22,18.06,5396,144.032
4443471,2015-09-10,17.79,5371,146.398
4443471,2015-09-06,13.13,3773,143.238
4443471,2015-08-17,23.1,7170,140.494
4443471,2015-07-20,17.43,4869,139.55
4443471,2015-07-08,13.09,3820,144.028
4443471,2015-06-17,15.05,4446,138.222
4443471,2015-06-06,21.4,6545,141.66
4443471,2015-05-29,12.74,3911,144.678
4443471,2015-05-02,14.51,4346,143.168
4443471,2015-04-25,16.32,4913,142.668
4443471,2015-04-24,9.99,3127,143.364
4443471,2015-04-16,12.15,3568,141.598
4443471,2015-03-07,17.5,5482,135.412
4443471,2015-01-12,16.02,5085,138.064
4443471,2014-12-31,16.56,5342,135.92
4443471,2014-12-25,8.04,2489,133.28
4443471,2014-12-08,9.98,2675,167.858
4443471,2014-10-16,9.42,2977,134.984
80101,2015-12-25,5.17,1668,154.06
80101,2015-10-29,13.93,4084,160.278
80101,2015-07-25,10.26,2748,163.332
80101,2015-07-23,7.88,2253,172.278
80101,2015-06-18,11.38,3337,164.022
80101,2015-05-14,6.13,1809,158.416
80101,2015-04-02,13.98,4035,160.758
80101,2015-02-13,6.31,2273,159.08
80101,2015-02-07,5.19,1757,160.154
80101,2014-12-27,16.24,4864,151.506
80101,2014-12-17,4.14,1582,140.398
10719156,2015-04-08,10.11,4012,154.788
8170078,2015-11-14,11.37,3434,158.586
8170078,2015-08-29,11.8,3755,158.294
8170078,2015-08-20,42.08,9994,150.748
8170078,2015-08-07,11.55,3397,162.624
8170078,2015-06-13,20.02,6210,168.882
8170078,2015-04-11,12.17,3526,158.62
8170078,2015-04-03,12.15,3651,158.168
8170078,2015-03-31,12.09,3605,155.258
8170078,2015-03-28,12.1,3636,159.098
8170078,2015-03-21,12.2,3530,161.774
8170078,2015-03-14,12.09,3533,161.156
8170078,2015-02-21,11.26,3372,162.792
8170078,2015-02-07,11.29,3375,161.198
8170078,2015-01-24,11.32,3597,160.21
8170078,2015-01-17,11.33,3431,162.856
8170078,2014-12-31,11.28,3393,164.374
8170078,2014-06-14,20.11,6227,167.214
5607830,2015-10-30,7.4,2527,143.084
5607830,2015-07-22,10.18,3018,143.79
5607830,2015-07-16,10.18,3084,147.25
5607830,2015-05-30,7.13,2463,135.318
5607830,2015-05-08,10.19,2815,162.656
5607830,2015-05-06,10.23,3175,145.272
5607830,2015-04-08,10.12,3173,150.33
5607830,2015-02-27,8.13,2659,139.428
5607830,2015-02-22,9.2,3126,152.614
5607830,2015-02-20,10.14,3204,160.174
5607830,2014-09-30,8.03,2326,158.584
5607830,2014-09-19,10.0,3067,159.382
5607830,2014-06-20,7.53,2312,160.402
5727574,2015-12-25,27.48,9677,126.736
3411439,2015-12-16,10.78,3465,130.802
3411439,2015-12-05,21.23,6476,133.12
3411439,2015-12-03,12.49,3825,139.816
3411439,2015-11-28,15.59,4671,132.628
3411439,2015-11-21,19.98,6274,120.34
3411439,2015-11-14,6.59,1889,139.486
3411439,2015-11-01,20.67,5585,150.438
3411439,2015-10-18,11.8,3112,150.918
3411439,2015-10-11,21.03,5448,147.516
3411439,2015-09-19,20.9,6243,135.006
3411439,2015-09-13,21.29,5593,156.66
3411439,2015-08-30,26.82,7616,149.948
3411439,2015-08-22,18.26,5393,140.974
3411439,2015-08-20,11.72,3674,126.534
3411439,2015-08-19,9.81,2548,161.806
3411439,2015-07-01,5.3,1454,148.774
3411439,2015-06-25,4.6,1231,152.938
3411439,2015-06-14,20.91,6172,144.246
3411439,2015-06-07,5.98,1708,147.57
3411439,2015-06-05,3.15,1098,114.392
3411439,2015-05-28,9.6,2556,156.806
3411439,2015-04-24,12.81,4109,129.462
3411439,2015-04-12,4.84,1280,149.488
3411439,2015-03-15,43.03,11640,138.822
3411439,2015-02-14,24.18,6744,138.49
3411439,2015-01-03,17.73,5079,140.132
3411439,2015-01-02,12.54,3550,140.98
3411439,2014-11-30,2.44,997,114.134
3411439,2014-09-23,7.31,2310,120.1
848177,2015-07-29,4.22,1821,150.16
848177,2015-07-19,6.21,2704,160.332
2218816,2015-10-15,5.29,1602,141.122
2218816,2015-09-26,4.16,1482,184.724
2218816,2015-09-26,5.99,1926,163.078
3987593,2015-11-27,8.09,2790,177.042
3987593,2015-11-14,5.64,1954,170.436
3987593,2015-11-13,6.06,2062,181.682
3987593,2015-10-01,6.66,2191,174.574
3987593,2015-08-26,6.1,1932,184.614
3987593,2015-08-11,5.08,1675,169.782
3987593,2015-03-22,5.1,1623,185.524
126898,2015-11-10,5.87,2324,141.034
126898,2015-08-08,7.31,2717,132.276
126898,2015-07-26,10.33,3655,158.282
126898,2015-06-09,7.28,2728,134.214
126898,2015-06-08,8.45,3047,152.144
126898,2015-05-30,8.12,2730,156.156
126898,2015-05-24,6.8,2494,151.61
126898,2015-05-16,6.55,2382,148.974
126898,2015-04-30,7.04,2526,157.35
126898,2015-03-11,17.6,7302,148.728
126898,2015-02-04,6.54,2569,140.022
2119401,2015-11-16,5.71,1978,158.876
2119401,2015-11-15,8.57,2929,165.626
2119401,2015-10-18,6.23,2430,146.558
2119401,2015-10-07,6.14,2133,162.164
